sample_site_code sample_year sample_month sample_day sample_hour sample_minute sample_seconds sample_id sample_method parameter_formula analysis_group_abbr analysis_value analysis_uncertainty analysis_flag analysis_instrument analysis_year analysis_month analysis_day analysis_hour analysis_minute analysis_seconds sample_latitude sample_longitude sample_altitude sample_elevation sample_intake_height event_number
ZEP 2014 02 27 09 39 00  1333-99 P      co2     CCGG   404.820     0.070 flag  L8 2014 04 04 13 36 00  78.9067   11.8883   479.00   474.00     5.00   366092
ZEP 2014 02 27 09 39 00  1334-99 P      co2     CCGG   404.870     0.070 flag  L8 2014 04 04 13 52 00  78.9067   11.8883   479.00   474.00     5.00   366093
ZEP 2014 03 06 10 10 00  5075-99 P      co2     CCGG   405.070     0.070 flag  L8 2014 04 04 13 04 00  78.9067   11.8883   479.00   474.00     5.00   366090
ZEP 2014 03 06 10 10 00  5076-99 P      co2     CCGG   405.120     0.070 flag  L8 2014 04 04 13 20 00  78.9067   11.8883   479.00   474.00     5.00   366091
ZEP 2014 03 13 09 00 00  2013-99 P      co2     CCGG   403.870     0.070 flag  L8 2014 04 24 14 24 00  78.9067   11.8883   479.00   474.00     5.00   366486
ZEP 2014 03 28 09 05 00   355-99 P      co2     CCGG   405.270     0.070 flag  L8 2014 04 21 16 09 00  78.9067   11.8883   479.00   474.00     5.00   366816
ZEP 2014 03 28 09 05 00   356-99 P      co2     CCGG   405.340     0.070 flag  L8 2014 04 21 16 25 00  78.9067   11.8883   479.00   474.00     5.00   366817
ZEP 2014 04 03 07 53 00  1379-99 P      co2     CCGG   404.010     0.070 flag  L8 2014 04 21 15 05 00  78.9067   11.8883   479.00   474.00     5.00   366818
ZEP 2014 04 03 07 53 00  1380-99 P      co2     CCGG   404.020     0.070 flag  L8 2014 04 21 15 21 00  78.9067   11.8883   479.00   474.00     5.00   366819
ZEP 2014 04 10 08 00 00  1455-99 P      co2     CCGG   404.280     0.070 flag  L8 2014 05 14 12 27 00  78.9067   11.8883   479.00   474.00     5.00   367446
ZEP 2014 04 10 08 00 00  1456-99 P      co2     CCGG   404.330     0.070 flag  L8 2014 05 14 12 43 00  78.9067   11.8883   479.00   474.00     5.00   367447
ZEP 2014 04 18 09 03 00  2639-99 P      co2     CCGG   404.910     0.070 flag  L8 2014 05 14 11 55 00  78.9067   11.8883   479.00   474.00     5.00   367448
ZEP 2014 04 18 09 03 00  2640-99 P      co2     CCGG   405.000     0.070 flag  L8 2014 05 14 12 11 00  78.9067   11.8883   479.00   474.00     5.00   367449
ZEP 2014 04 24 09 11 00  5196-99 P      co2     CCGG   404.590     0.070 flag  L8 2014 05 30 14 50 00  78.9067   11.8883   479.00   474.00     5.00   368218
ZEP 2014 05 01 10 08 00  1261-99 P      co2     CCGG   404.950     0.070 flag  L8 2014 05 30 15 22 00  78.9067   11.8883   479.00   474.00     5.00   368219
ZEP 2014 05 01 10 08 00  1262-99 P      co2     CCGG   404.920     0.070 flag  L8 2014 05 30 15 38 00  78.9067   11.8883   479.00   474.00     5.00   368220
ZEP 2014 05 08 08 47 00  1927-99 P      co2     CCGG   404.630     0.070 flag  L8 2014 06 20 12 55 00  78.9067   11.8883   479.00   474.00     5.00   369007
ZEP 2014 05 08 08 47 00  1928-99 P      co2     CCGG   404.640     0.070 flag  L8 2014 06 20 13 11 00  78.9067   11.8883   479.00   474.00     5.00   369008
ZEP 2014 05 15 09 00 00   851-99 P      co2     CCGG   404.930     0.070 flag  L8 2014 06 20 12 23 00  78.9067   11.8883   479.00   474.00     5.00   369005
ZEP 2014 05 15 09 00 00   852-99 P      co2     CCGG   404.970     0.070 flag  L8 2014 06 20 12 39 00  78.9067   11.8883   479.00   474.00     5.00   369006
ZEP 2014 05 22 07 55 00  2065-99 P      co2     CCGG   405.010     0.070 flag  L8 2014 06 26 14 36 00  78.9067   11.8883   479.00   474.00     5.00   369481
ZEP 2014 05 22 07 55 00  2066-99 P      co2     CCGG   404.920     0.070 flag  L8 2014 06 26 14 52 00  78.9067   11.8883   479.00   474.00     5.00   369482
ZEP 2014 05 29 10 27 00  4675-99 P      co2     CCGG   403.030     0.070 flag  L8 2014 06 26 15 24 00  78.9067   11.8883   479.00   474.00     5.00   369483
ZEP 2014 05 29 10 27 00  4676-99 P      co2     CCGG   403.170     0.070 flag  L8 2014 06 26 15 08 00  78.9067   11.8883   479.00   474.00     5.00   369484
ZEP 2014 06 05 08 00 00  2923-99 P      co2     CCGG   403.050     0.070 flag  L8 2014 07 09 15 39 00  78.9067   11.8883   479.00   474.00     5.00   370129
ZEP 2014 06 05 08 00 00  2924-99 P      co2     CCGG   403.010     0.070 flag  L8 2014 07 09 15 55 00  78.9067   11.8883   479.00   474.00     5.00   370130
ZEP 2014 06 12 07 50 00   989-99 P      co2     CCGG   403.110     0.070 flag  L8 2014 07 09 15 07 00  78.9067   11.8883   479.00   474.00     5.00   370127
ZEP 2014 06 12 07 50 00   990-99 P      co2     CCGG   403.230     0.070 flag  L8 2014 07 09 15 23 00  78.9067   11.8883   479.00   474.00     5.00   370128
ZEP 2014 06 19 09 15 00  1235-99 P      co2     CCGG   402.590     0.070 flag  L8 2014 07 23 12 57 00  78.9067   11.8883   479.00   474.00     5.00   370752
ZEP 2014 06 19 09 15 00  1236-99 P      co2     CCGG   402.580     0.070 flag  L8 2014 07 23 13 13 00  78.9067   11.8883   479.00   474.00     5.00   370753
ZEP 2014 06 26 08 55 00  4567-99 P      co2     CCGG   399.600     0.070 flag  L8 2014 07 23 13 29 00  78.9067   11.8883   479.00   474.00     5.00   370750
ZEP 2014 06 26 08 55 00  4568-99 P      co2     CCGG   399.540     0.070 flag  L8 2014 07 23 13 45 00  78.9067   11.8883   479.00   474.00     5.00   370751
ZEP 2014 07 03 07 45 00  2591-99 P      co2     CCGG   396.930     0.070 flag  L8 2014 08 01 10 31 00  78.9067   11.8883   479.00   474.00     5.00   371327
ZEP 2014 07 03 07 45 00  2592-99 P      co2     CCGG   396.930     0.070 flag  L8 2014 08 01 10 47 00  78.9067   11.8883   479.00   474.00     5.00   371328
ZEP 2014 07 10 07 41 00  6537-66 P      co2     CCGG   395.810     0.070 flag  L8 2014 08 01 09 59 00  78.9067   11.8883   479.00   474.00     5.00   371329
ZEP 2014 07 10 07 41 00  6538-66 P      co2     CCGG   395.770     0.070 flag  L8 2014 08 01 10 15 00  78.9067   11.8883   479.00   474.00     5.00   371330
ZEP 2014 07 17 08 45 00  3251-99 P      co2     CCGG   393.450     0.070 flag  L8 2014 08 15 12 25 00  78.9067   11.8883   479.00   474.00     5.00   372097
ZEP 2014 07 17 08 45 00  3252-99 P      co2     CCGG   393.490     0.070 flag  L8 2014 08 15 12 41 00  78.9067   11.8883   479.00   474.00     5.00   372098
ZEP 2014 07 24 07 59 00  1306-99 P      co2     CCGG   392.770     0.070 flag  L8 2014 08 15 12 57 00  78.9067   11.8883   479.00   474.00     5.00   372095
ZEP 2014 07 24 07 59 00  1307-99 P      co2     CCGG   392.730     0.070 flag  L8 2014 08 15 13 13 00  78.9067   11.8883   479.00   474.00     5.00   372096
ZEP 2014 07 31 08 05 00  2753-99 P      co2     CCGG   392.600     0.070 flag  L8 2014 08 26 16 30 00  78.9067   11.8883   479.00   474.00     5.00   372889
ZEP 2014 07 31 08 05 00  2754-99 P      co2     CCGG   392.530     0.070 flag  L8 2014 08 26 16 46 00  78.9067   11.8883   479.00   474.00     5.00   372890
ZEP 2014 08 07 09 01 00   129-99 P      co2     CCGG   390.420     0.070 flag  L8 2014 08 26 15 58 00  78.9067   11.8883   479.00   474.00     5.00   372887
ZEP 2014 08 07 09 01 00   130-99 P      co2     CCGG   390.410     0.070 flag  L8 2014 08 26 16 14 00  78.9067   11.8883   479.00   474.00     5.00   372888
ZEP 2014 08 14 09 10 00  1559-99 P      co2     CCGG   390.200     0.070 flag  L8 2014 09 09 11 03 00  78.9067   11.8883   479.00   474.00     5.00   373637
ZEP 2014 08 21 08 08 00  2049-99 P      co2     CCGG   388.180     0.070 flag  L8 2014 09 09 11 35 00  78.9067   11.8883   479.00   474.00     5.00   373638
ZEP 2014 08 21 08 08 00  2050-99 P      co2     CCGG   388.090     0.070 flag  L8 2014 09 09 11 51 00  78.9067   11.8883   479.00   474.00     5.00   373639
ZEP 2014 08 28 08 15 00  4310-99 P      co2     CCGG   388.050     0.070 flag  L8 2014 09 26 12 35 00  78.9067   11.8883   479.00   474.00     5.00   374376
ZEP 2014 09 04 08 05 00  4787-99 P      co2     CCGG   387.230     0.070 flag  L8 2014 09 24 10 00 00  78.9067   11.8883   479.00   474.00     5.00   374377
ZEP 2014 09 04 08 05 00  4788-99 P      co2     CCGG   387.210     0.070 flag  L8 2014 09 24 10 16 00  78.9067   11.8883   479.00   474.00     5.00   374378
ZEP 2014 09 11 08 01 00  3963-99 P      co2     CCGG   388.770     0.070 flag  L8 2014 10 03 09 42 00  78.9067   11.8883   479.00   474.00     5.00   374866
ZEP 2014 09 11 08 01 00  3964-99 P      co2     CCGG   388.750     0.070 flag  L8 2014 10 03 09 58 00  78.9067   11.8883   479.00   474.00     5.00   374867
ZEP 2014 09 19 07 40 00  2853-99 P      co2     CCGG   389.720     0.070 flag  L8 2014 10 06 12 48 00  78.9067   11.8883   479.00   474.00     5.00   374984
ZEP 2014 09 19 07 40 00  2854-99 P      co2     CCGG   389.710     0.070 flag  L8 2014 10 06 13 04 00  78.9067   11.8883   479.00   474.00     5.00   374985
ZEP 2014 09 26 09 45 00   133-99 P      co2     CCGG   392.250     0.070 flag  L8 2014 10 20 11 12 00  78.9067   11.8883   479.00   474.00     5.00   375781
ZEP 2014 09 26 09 45 00   134-99 P      co2     CCGG   392.200     0.070 flag  L8 2014 10 20 11 28 00  78.9067   11.8883   479.00   474.00     5.00   375782
ZEP 2014 10 02 07 43 00   935-99 P      co2     CCGG   392.230     0.070 flag  L8 2014 10 20 10 40 00  78.9067   11.8883   479.00   474.00     5.00   375783
ZEP 2014 10 02 07 43 00   936-99 P      co2     CCGG   392.220     0.070 flag  L8 2014 10 20 10 56 00  78.9067   11.8883   479.00   474.00     5.00   375784
ZEP 2014 10 09 08 00 00  1261-99 P      co2     CCGG   392.820     0.070 flag  L8 2014 11 11 15 12 00  78.9067   11.8883   479.00   474.00     5.00   376696
ZEP 2014 10 09 08 00 00  1262-99 P      co2     CCGG   392.820     0.070 flag  L8 2014 11 11 15 28 00  78.9067   11.8883   479.00   474.00     5.00   376697
ZEP 2014 10 16 08 05 00  3251-99 P      co2     CCGG   394.220     0.070 flag  L8 2014 11 11 15 44 00  78.9067   11.8883   479.00   474.00     5.00   376694
ZEP 2014 10 16 08 05 00  3252-99 P      co2     CCGG   394.270     0.070 flag  L8 2014 11 11 16 00 00  78.9067   11.8883   479.00   474.00     5.00   376695
ZEP 2014 10 23 09 10 00  3303-99 P      co2     CCGG   397.650     0.070 flag  L8 2014 11 26 09 43 00  78.9067   11.8883   479.00   474.00     5.00   377492
ZEP 2014 10 23 09 10 00  3304-99 P      co2     CCGG   397.600     0.070 flag  L8 2014 11 26 09 59 00  78.9067   11.8883   479.00   474.00     5.00   377493
ZEP 2014 10 30 08 41 00  5079-99 P      co2     CCGG   396.380     0.070 flag  L8 2014 11 25 15 47 00  78.9067   11.8883   479.00   474.00     5.00   377490
ZEP 2014 10 30 08 41 00  5080-99 P      co2     CCGG   396.290     0.070 flag  L8 2014 11 25 16 03 00  78.9067   11.8883   479.00   474.00     5.00   377491
ZEP 2014 11 06 10 25 00   307-99 P      co2     CCGG   398.250     0.070 flag  L8 2014 12 10 13 17 00  78.9067   11.8883   479.00   474.00     5.00   378350
ZEP 2014 11 06 10 25 00   308-99 P      co2     CCGG   398.310     0.070 flag  L8 2014 12 10 13 33 00  78.9067   11.8883   479.00   474.00     5.00   378351
ZEP 2014 11 13 10 24 00  3217-99 P      co2     CCGG   401.240     0.070 flag  L8 2014 12 10 13 49 00  78.9067   11.8883   479.00   474.00     5.00   378348
ZEP 2014 11 13 10 24 00  3218-99 P      co2     CCGG   401.520     0.070 flag  L8 2014 12 10 14 05 00  78.9067   11.8883   479.00   474.00     5.00   378349
ZEP 2014 11 20 08 45 00   399-99 P      co2     CCGG   400.970     0.070 flag  L8 2014 12 24 09 42 00  78.9067   11.8883   479.00   474.00     5.00   379176
ZEP 2014 11 20 08 45 00   400-99 P      co2     CCGG   400.930     0.070 flag  L8 2014 12 24 09 58 00  78.9067   11.8883   479.00   474.00     5.00   379177
ZEP 2014 11 27 09 47 00  4945-99 P      co2     CCGG   401.150     0.070 flag  L8 2014 12 24 09 10 00  78.9067   11.8883   479.00   474.00     5.00   379174
ZEP 2014 11 27 09 47 00  4946-99 P      co2     CCGG   401.110     0.070 flag  L8 2014 12 24 09 26 00  78.9067   11.8883   479.00   474.00     5.00   379175
ZEP 2014 12 04 09 20 00   559-99 P      co2     CCGG   406.400     0.070 flag  L8 2015 01 12 14 39 00  78.9067   11.8883   479.00   474.00     5.00   379731
ZEP 2014 12 04 09 20 00   560-99 P      co2     CCGG   406.360     0.070 flag  L8 2015 01 12 14 55 00  78.9067   11.8883   479.00   474.00     5.00   379732
ZEP 2014 12 11 09 31 00  3001-99 P      co2     CCGG   404.920     0.070 flag  L8 2015 01 12 14 07 00  78.9067   11.8883   479.00   474.00     5.00   379729
ZEP 2014 12 11 09 31 00  3002-99 P      co2     CCGG   405.780     0.070 flag  L8 2015 01 12 14 23 00  78.9067   11.8883   479.00   474.00     5.00   379730
ZEP 2014 12 18 10 10 00  1134-99 P      co2     CCGG   408.140     0.070 flag  L8 2015 02 02 10 59 00  78.9067   11.8883   479.00   474.00     5.00   380410
ZEP 2014 12 18 10 10 00  2203-99 P      co2     CCGG   408.200     0.070 flag  L8 2015 02 02 10 43 00  78.9067   11.8883   479.00   474.00     5.00   380409
ZEP 2014 12 25 13 04 00  1133-99 P      co2     CCGG   402.680     0.070 flag  L8 2015 01 30 17 08 00  78.9067   11.8883   479.00   474.00     5.00   380407
ZEP 2014 12 25 13 04 00  2204-99 P      co2     CCGG   402.620     0.070 flag  L8 2015 01 30 17 24 00  78.9067   11.8883   479.00   474.00     5.00   380408
ZEP 2015 01 01 12 55 00  5121-99 P      co2     CCGG   404.760     0.070 flag  L8 2015 02 10 13 08 00  78.9067   11.8883   479.00   474.00     5.00   380800
ZEP 2015 01 01 12 55 00  5122-99 P      co2     CCGG   404.800     0.070 flag  L8 2015 02 10 13 24 00  78.9067   11.8883   479.00   474.00     5.00   380801
ZEP 2015 01 08 09 27 00   709-99 P      co2     CCGG   403.580     0.070 flag  L8 2015 02 10 12 36 00  78.9067   11.8883   479.00   474.00     5.00   380803
ZEP 2015 01 08 09 27 00   710-99 P      co2     CCGG   403.550     0.070 flag  L8 2015 02 10 12 52 00  78.9067   11.8883   479.00   474.00     5.00   380802
ZEP 2015 01 15 09 15 00  4665-99 P      co2     CCGG   403.230     0.070 flag  L8 2015 03 10 14 24 00  78.9067   11.8883   479.00   474.00     5.00   382015
ZEP 2015 01 15 09 15 00  4666-99 P      co2     CCGG   403.210     0.070 flag  L8 2015 03 10 14 40 00  78.9067   11.8883   479.00   474.00     5.00   382016
ZEP 2015 01 22 08 20 00  2863-99 P      co2     CCGG   404.050     0.070 flag  L8 2015 03 10 14 56 00  78.9067   11.8883   479.00   474.00     5.00   382017
ZEP 2015 01 22 08 20 00  2864-99 P      co2     CCGG   404.040     0.070 flag  L8 2015 03 10 15 12 00  78.9067   11.8883   479.00   474.00     5.00   382018
ZEP 2015 01 29 09 32 00  3485-99 P      co2     CCGG   404.850     0.070 flag  L8 2015 03 18 11 28 00  78.9067   11.8883   479.00   474.00     5.00   382410
ZEP 2015 01 29 09 32 00  3486-99 P      co2     CCGG   404.780     0.070 flag  L8 2015 03 18 11 44 00  78.9067   11.8883   479.00   474.00     5.00   382411
ZEP 2015 02 06 10 05 00  5169-99 P      co2     CCGG   404.960     0.070 flag  L8 2015 03 18 10 09 00  78.9067   11.8883   479.00   474.00     5.00   382412
ZEP 2015 02 06 10 05 00  5170-99 P      co2     CCGG   404.860     0.070 flag  L8 2015 03 18 10 25 00  78.9067   11.8883   479.00   474.00     5.00   382413
ZEP 2015 02 12 08 20 00   721-99 P      co2     CCGG   407.470     0.070 flag  L8 2015 03 24 16 10 00  78.9067   11.8883   479.00   474.00     5.00   383025
ZEP 2015 02 12 08 20 00   722-99 P      co2     CCGG   407.430     0.070 flag  L8 2015 03 24 16 26 00  78.9067   11.8883   479.00   474.00     5.00   383026
ZEP 2015 02 19 08 26 00  3111-99 P      co2     CCGG   406.850     0.070 flag  L8 2015 03 24 15 38 00  78.9067   11.8883   479.00   474.00     5.00   383027
ZEP 2015 02 19 08 26 00  3112-99 P      co2     CCGG   406.980     0.070 flag  L8 2015 03 24 15 54 00  78.9067   11.8883   479.00   474.00     5.00   383028
ZEP 2015 02 27 09 45 00  1387-99 P      co2     CCGG   404.750     0.070 flag  L8 2015 04 14 09 07 00  78.9067   11.8883   479.00   474.00     5.00   384300
ZEP 2015 02 27 09 45 00  1388-99 P      co2     CCGG   404.710     0.070 flag  L8 2015 04 14 09 23 00  78.9067   11.8883   479.00   474.00     5.00   384301
ZEP 2015 03 05 08 35 00   629-99 P      co2     CCGG   406.320     0.070 flag  L8 2015 04 14 09 39 00  78.9067   11.8883   479.00   474.00     5.00   384302
ZEP 2015 03 05 08 35 00   630-99 P      co2     CCGG   406.320     0.070 flag  L8 2015 04 14 09 55 00  78.9067   11.8883   479.00   474.00     5.00   384303
ZEP 2015 03 12 08 45 00  5057-99 P      co2     CCGG   406.860     0.070 flag  L8 2015 04 27 15 30 00  78.9067   11.8883   479.00   474.00     5.00   385300
ZEP 2015 03 12 08 45 00  5058-99 P      co2     CCGG   406.810     0.070 flag  L8 2015 04 27 15 46 00  78.9067   11.8883   479.00   474.00     5.00   385301
ZEP 2015 03 19 08 33 00  5027-99 P      co2     CCGG   406.500     0.070 flag  L8 2015 04 29 11 45 00  78.9067   11.8883   479.00   474.00     5.00   385299
ZEP 2015 03 26 08 52 00  2443-99 P      co2     CCGG   405.090     0.070 flag  L8 2015 05 07 10 04 00  78.9067   11.8883   479.00   474.00     5.00   385861
ZEP 2015 03 26 08 52 00  2444-99 P      co2     CCGG   405.140     0.070 flag  L8 2015 05 07 10 20 00  78.9067   11.8883   479.00   474.00     5.00   385862
ZEP 2015 04 02 10 17 00  4945-99 P      co2     CCGG   406.560     0.070 flag  L8 2015 05 07 09 33 00  78.9067   11.8883   479.00   474.00     5.00   385863
ZEP 2015 04 02 10 17 00  4946-99 P      co2     CCGG   406.530     0.070 flag  L8 2015 05 07 09 48 00  78.9067   11.8883   479.00   474.00     5.00   385864
